code,name,name_fa,country_code,city_name,city_name_fa,is_international
CPL,Chaparral,General Navas Pardo Airport,CO,Chaparral,بیشه‌زارهای کالیفرنیا,0
CPN,Cape Rodney,Cape Rodney Airport,PG,Cape Rodney,Cape Rodney,0
CPO,Chamonate,فرودگاه دسیرتو دا اتاکما,CL,Copiapo,کوپیاپو,0
CPQ,Campo dos Amarais,فرودگاه کمپوو داس آمارایس,BR,Campinas,کمپیناس,0
CPT,Cape Town International,فرودگاه بین‌المللی کیپتاون,ZA,Cape Town,کیپ‌تاون,1
CPU,Cururupu,Cururupu Airport,BR,Cururupu,Cururupu,0
CPV,CPV,فرودگاه کمپینا گرند (João Suassuna Airport),BR,,Campina Grande,0
CPX,Benjamin Rivera Noriega ,فرودگاه بنیامین ریویرا نرییگا,PR,Culebra,Isla de Culebra,0
CQA,CQA,Canarana Airport,BR,,Canarana,0
CQD,Shahre-Kord,فرودگاه شهرکرد,IR,Shahre-Kord,شهرکرد,0
CQF,Calais–Dunkerque,فرودگاه کلی–دانکرک,FR,Calais/Dunkerque,کاله (فرانسه) / دونکرک,0
CQM,Ciudad Real,فرودگاه سیوداد ریل سنترال,ES,Ciudad Real,سیوداد رئال,0
CQP,Cape Flattery,Cape Flattery Airport,AU,Cape Flattery,Cape Flattery,0
CQS,CQS,Costa Marques Airport,BR,,Costa Marques,0
CQT,Caquetania,Caquetania Airport,CO,Caquetania,Caquetania,0
CRA,Craiova,فرودگاه کرایووا,RO,Craiova,کرایووا,0
CRB,CRB,فرودگاه کولارنبری,AU,,Collarenebri,0
CRC,CRC,فرودگاه سانتا آنا (کلمبیا),CO,,کارتاگو (واییه دل کائوکا),0
CRD,General E. Mosconi Intl,فرودگاه بین‌المللی ژنرال انریکو ماسکونی,AR,Comodoro Rivadavia,کومودورو ریواداویا,0
CRF,Carnot,فرودگاه کارنوو,CF,Carnot,کارنوت,0
CRH,Cherrabah,Cherribah Airport,AU,Cherrabah,Cherribah,0
CRI,Crooked Island,فرودگاه کولنل هیل (Crooked Island Airport),BS,Crooked Island,کلنل هیل,0
CRJ,Coorabie,Coorabie Airport,AU,Coorabie,Coorabie,0
CRK,Clark Intl,فرودگاه بین‌المللی کلارک,PH,Angeles Mabalacat ,Clark Special Economic Zone,1
CRL,Brussels South Charleroi,فرودگاه بروکسل جنوب شرلروآ,BE,Brussels,شارلروآ,0
CRM,National,فرودگاه کتارمان نشنل,PH,Catarman,Catarman,0
CRQ,CRQ,Caravelas Airport,BR,,Caravelas,0
CRR,Ceres,Ceres Airport,AR,Ceres,Ceres,0
CRU,Carriacou Island,فرودگاه لاوریستن,GD,Carriacou Island,Carriacou Island,0
CRV,Crotone,فرودگاه کروتون,IT,Crotone,کروتون,0
CRY,Carlton Hill,Carlton Hill Airport,AU,Carlton Hill,Carlton Hill,0
CRZ,CRZ,فرودگاه ترکمن‌آباد,TM,,ترکمن‌آباد,0
CSA,Colonsay,فرودگاه کولونسای,GB,Colonsay,Colonsay,0
CSB,Caransebes,فرودگاه کرنسبش,RO,Caransebes,کرنسبش,0
CSC,CSC,Canas Airport,CR,,Canas,0
CSD,Cresswell Downs,Cresswell Downs Airport,AU,Cresswell Downs,Cresswell Downs,0
CSF,Creil,Creil Air Base,FR,Creil,کخیی,0
CSH,CSH,فرودگاه سولووکی,RU,,جزایر سولووتسکیه,0
CSI,Casino,Casino Airport,AU,Casino,Casino,0
CSJ,Cape St Jacques,Cape St. Jacques Airport,VN,Cape St Jacques,وونگ تائو,0
CSK,Cap Skirring,فرودگاه کپ اسکر,SN,Cap Skiring,Cap Skirring,0
CSO,CSO,فرودگاه مگ‌دبورک-کوخستد,DE,,ماگدبورگ,0
CSR,Casuarito,Casuarito Airport,CO,Casuarito,Casuarito,0
CSS,Cassilandia,Cassilândia Airport,BR,Cassilandia,Cassilândia,0
CST,Castaway,Castaway Island Resort Airport,FJ,Castaway Island,Qalito,0
CSU,CSU,,BR,,,0
CSW,Colorado Do Oeste,Colorado do Oeste Airport,BR,Colorado Do Oeste,Colorado do Oeste,0
CSX,Changsha Huanghua Intl,فرودگاه بین‌المللی چانگشا هوانگهوا,CN,Changsha,چانگشا,0
CSY,Cheboksary,فرودگاه چبوکساری,RU,Cheboksary,چاباق‌سر,0
CSZ,Brigadier Hector Ruiz,Brigadier Hector Eduardo Ruiz Airport,AR,Coronel Suarez,Coronel Suárez,0
CTA,Catania-Fontanarossa,فرودگاه کاتانیا-فونتاناروسا,IT,Catania,کاتانیا,0
CTC,Coronel Felipe Varela Intl,فرودگاه بین‌المللی کورونل فلیپ وارلا,AR,Catamarca,کاتامارکا,0
CTD,Chitre Alonso Valderrama,Herrera Alonso Valderrama Airport,PA,Chitre,Chitré,0
CTE,Carti,Carti Airport,PA,Carti, Carti ,0
CTF,Coatepeque,فرودگاه کواتپکو,GT,Coatepeque,Coatepeque,0
CTG,Rafael Nunez Intl,فرودگاه بین‌المللی رافائل ناندز,CO,Cartagena,کارتاگنا,1
CTI,CTI,Cuito Cuanavale Airport,AO,,Cuito Cuanavale,0
CTJ,Caserta,,IT,Caserta,,0
CTL,Charleville,فرودگاه چارلویل,AU,Charleville,Charleville,0
CTM,Chetumal Intl,فرودگاه بین‌المللی چتومال، کینتانا رو,MX,Chetumal,چتومال٬ کینتانا رو,1
CTN,Cooktown,فرودگاه کوکتاون,AU,Cooktown,Cooktown,0
CTP,Carutapera,Carutapera Airport,BR,Carutapera,Carutapera,0
CTQ,Do Palmar,Do Palmar Airport,BR,Santa Vitoria,Santa Vitória,0
CTR,Cattle Creek,Cattle Creek Airport,AU,Cattle Creek,Cattle Creek,0
CTS,New Chitose,فرودگاه نیو چیتوز,JP,Sapporo,ساپورو,0
CTT,Le Castellet,Le Castellet Airport,FR,Le Castellet,Le Castellet,0
CTU,Chengdu Shuangliu Intl,فرودگاه بین‌المللی چنگدو شوانگلیو,CN,Chengdu,چنگدو,1
CUA,CUA,فرودگاه سیوداد کونستیتوسیون,MX,,Ciudad Constitución,0
CUC,Camilo Daza Intl,فرودگاه بین‌المللی کمیلو دازا,CO,Cucuta,کوکوتا,1
CUD,Caloundra,Caloundra Airport,AU,Caloundra,کالوندرا,0
CUE,Mariscal Lamar Intl,فرودگاه بین‌المللی ماریسکال لامار,EC,Cuenca,کوانکا,0
CUF,Levaldigi,فرودگاه کونو لوالدیگی,IT,Cuneo,کونیو,0
CUG,Cudal,Cudal Airport,AU,Cudal,Cudal,0
CUI,Currillo,Currillo Airport,CO,Currillo,Currillo,0
CUJ,Culion,Culion Airport,PH,Culion,کولیون,0
CUK,Caye Caulker,فرودگاه کی کولکر,BZ,Caye Caulker,Caye Caulker,0
CUL,Culiacan Intl,فرودگاه بین‌المللی بچیگوایلاتو,MX,Culiacan,Culiacán,1
CUM,Antonio Jose de Sucre,فرودگاه انتونیو ژوره دسوکره,VE,Cumana,Cumaná,0
CUN,Cancun Intl,فرودگاه بین‌المللی کانکون، کینتانا رو,MX,Cancun,کانکون٬ کینتانا رو,1
CUO,Caruru,Caruru Airport,CO,Caruru,Caruru,0
CUP,General José Francisco Bermúdez,فرودگاه ژنرال خوزه فرنسیسکو برمودز,VE,Carupano,Carúpano,0
CUQ,Coen,Coen Airport,AU,Coen,Coen,0
CUR,Curacao Intl,بین‌المللی فرودگاه هاتو,AN,Curacao,ویلمستاد,1
CUU,Gen Fierro Villalobos Intl,فرودگاه بین‌المللی ژنرال روبرتو فیرو ویلالوبوس,MX,Chihuahua,چیئوائوا٬ چیئوائوا,1
CUV,Casigua,El Cubo Airport,VE,Casigua,Casigua,0
CUY,Cue,Cue Airport,AU,Cue,Cue,0
CUZ,Alejandro Velasco Astete Intl,فرودگاه بین‌المللی الیاندرو ولاسکو استیت,PE,Cuzco,کوسکو,1
CVB,Chungrebu,Chungribu Airport,PG,Chungrebu,Chungribu,0
CVC,Cleve,Cleve Airport,AU,Cleve,Cleve,0
CVE,Covenas,Covenas Airport,CO,Covenas,Covenas,0
CVF,CVF,فرودگاه کورشول,FR,,کورشول,0
CVH,CVH,Caviahue Airport,AR,,Caviahue,0
CVI,CVI,Caleta Olivia Airport,AR,,کالتا اولیویا,0
CVJ,General Mariano Matamoros,فرودگاه ژنرال ماریانو ماتامورس,MX,Cuernavaca,کورناواک,0
CVL,Cape Vogel,Cape Vogel Airport,PG,Cape Vogel,Cape Vogel,0
CVM,Ciudad Victoria Intl,فرودگاه بین‌المللی ژنرال پدرو مندز,MX,Ciudad Victoria,سیوداد ویکتوریا,1
CVQ,Carnarvon,Carnarvon Airport,AU,Carnarvon,Carnarvon,0
CVT,Coventry,فرودگاه کاونتری,GB,Coventry,کاونتری,0
CVU,Corvo Island (Azores),فرودگاه کوروو,PT,Corvo Island (Azores),Corvo Island,0
CWB,Afonso Pena Intl,فرودگاه بین‌المللی آفونسو پنا,BR,Curitiba,کوریتیبا,0
CWC,Chernivtsi Intl,فرودگاه بین‌المللی چرنیوتسی,UA,Chernivtsi,چرنیوتسی,1
CWL,Cardiff,فرودگاه کاردیف,GB,Cardiff,کاردیف,1
CWP,Campbellpore,Campbellpore Airport,PK,Campbellpore, Campbellpore,0
CWR,Cowarie,Cowarie Airport,AU,Cowarie,Cowarie,0
CWT,CWT,فرودگاه کورا,AU,,Cowra,0
CWW,CWW,فرودگاه کورووا,AU,,Corowa,0
CXA,Caicara De Oro,Caicara de Orinoco Airport,VE,Caicara De Oro,Caicara de Orinoco,0
CXB,Coxs Bazar,فرودگاه کاکس بازار,BD,Coxs Bazar,Cox's Bazar,0
CXH,Coal Harbour Sea Plane Base,فرودگاه آبی بندرگاه ونکوور (Coal Harbour Seaplane Base),CA,Vancouver,ونکوور,0
CXI,Cassidy Intl,فرودگاه بین‌المللی کسیدی,KI,Kiritimati,جزیره کریسمس,1
CXJ,Hugo Cantergiani Regional,Aeroporto Hugo Cantergiani,BR,Caxias Do Sul,کاشیاس دو سو,0
CXN,CXN,Candala Airport,SO,,Candala,0
CXP,Tunggul Wulung,فرودگاه تونگول وویونگ,ID,Cilacap,سیلاکپ,0
CXQ,Christmas Creek Stn,,AU,Christmas Creek Stn,,0
CXR,Cam Ranh Intl,فرودگاه بین‌المللی کام رانح,VN,Nha Trang,Cam Ranh,0
CXT,CXT,فرودگاه چارتر تاور,AU,,Charters Towers,0
CXY,Cat Cays,Cat Cay Airport,BS,Cat Cays,Cat Cay,0
CYA,CYA,فرودگاه انتوین-سیمون,HT,,له کای,0
CYB,Charles Kirkconnell Intl,فرودگاه بین‌المللی جرارد اسمیت,KY,Cayman Brac,Cayman Brac,1
CYC,Caye Chapel,فرودگاه کی چپل,BZ,Caye Chapel,Caye Chapel,0
CYG,CYG,فرودگاه کوریونگ,AU,,Corryong,0
CYI,Chiayi,فرودگاه چیایی,TW,Chiayi,چیایای,0
CYL,Coyoles,Coyoles Airport,HN,Coyoles,Coyoles,0
CYO,Vilo Acuña,فرودگاه ویلو آکونیا,CU,Cayo Largo del Sur,Cayo Largo del Sur,1
CYP,Calbayog,فرودگاه کالبایوگ,PH,Calbayog,Calbayog City,0
CYR,Colonia,فرودگاه کلوونیا,UY,Colonia del Sacramento,کولونیا دل ساکرامنتو,1
CYU,Cuyo,فرودگاه کویو,PH,Cuyo,کویو,0
CYW,CYW,فرودگاه کپتن روگلیو کاستیلیو نشنل,MX,,سلایا,0
CYX,CYX,فرودگاه چرسکی,RU,,Chersky (settlement),0
CYZ,CYZ,فرودگاه کوایان,PH,,Cauayan City,0
CZA,CZA,Chichen Itza International Airport,MX,,چیچن ایتزا,1
CZB,Carlos Ruhl,Carlos Ruhl Airport,BR,Cruz Alta,Cruz Alta,0
CZE,Coro,فرودگاه خوزه لئوناردو چیرینو,VE,Coro,Santa Ana de Coro,0
CZH,Corozal,فرودگاه کوروزال,BZ,Corozal,Corozal,0
CZJ,Corazon De Jesus,Corazon de Jesus Airport,PA,Corazon De Jesus,Corazon de Jesus,0
CZL,Mohamed Boudiaf International,فرودگاه بین‌المللی محمد بوضیاف,DZ,Constantine,قسطنطنیه,1
CZM,Cozumel,فرودگاه بین‌المللی کوزومل,MX,Cozumel,کوزومل,1
CZS,Campo Intl,فرودگاه بین‌المللی کروزیرو دو سول,BR,Cruzeiro Do Sul,کروزیرو دو سول,0
CZU,Corozal,Las Brujas Airport,CO,Corozal,Corozal,0
CZW,CZW,Rudniki Airport,PL,,چستوهووا,0
CZX,Changzhou,فرودگاه چانگجو بنیو,CN,Changzhou,چانگژو,0
CZY,Cluny,Cluny Airport,AU,Cluny,Cluny,0
DAC,Hazrat Shahjalal Intl,فرودگاه بین‌المللی شاه‌جلال,BD,Dhaka,داکا,1
DAD,Da Nang Intl,فرودگاه بین‌المللی دا نانگ,VN,Da Nang,دانانگ,1
DAF,Daup,Daup Airport,PG,Daup,Daup,0
DAH,Dathina,Dathina Airport,YE,Dathina,Dathina,0
DAI,DAI,,IN,,,0
DAK,Dakhla,Dakhla Oasis Airport,EG,Dakhla Oasis,Dakhla Oasis,0
DAM,Damascus Intl,فرودگاه بین‌المللی دمشق,SY,Damascus,دمشق,1
DAO,DAO,,PG,,,0
DAP,Darchula,Darchula Airport,NP,Darchula, Darchula ,0
DAR,Julius Nyerere Intl,فرودگاه بین‌المللی ژولیوس نیرر,TZ,Dar Es Salaam,دارالسلام (تانزانیا),1
DAS,Great Bear Lake,,CA,Great Bear Lake,,0
DAT,Datong Yungang,فرودگاه داتنگ بییازاو,CN,Datong,داتونگ,0
DAU,Daru,فرودگاه دارو,PG,Daru,دارو (شهر),0
DAV,Enrique Malek,فرودگاه بین‌المللی انریکه ملک,PA,David, David ,1
DAX,Dazhou Heshi,Dazhou Heshi Airport,CN,Dazhou,داژو,0
DAZ,Darwaz,فرودگاه درواز,AF,Darwaz,ولسوالی درواز پایین,0
DBA,Dalbandin,فرودگاه دالباندین,PK,Dalbandin,Dalbandin,0
DBB,Alalamain Intl,,EG,Dabaa City,,1
DBD,DBD,Dhanbad Airport,IN,,دانباد,0
DBM,Debra Marcos,Debre Marcos Airport,ET,Debre Marcos,Debre Marcos,0
DBO,Dubbo City Regional,فرودگاه دابو سیتی,AU,Dubbo,دابو,0
DBP,Debepare,Debepare Airport,PG,Debepare,Debepare,0
DBT,Debra Tabor,Debre Tabor Airport,ET,Debre Tabor,Debre Tabor,0
DBU,Dambula Oya Tank,,LK,Dambula,,0
DBV,Dubrovnik,فرودگاه دوبروونیک,HR,Dubrovnik,دوبروونیک,0
DBY,Dalby,Dalby Airport,AU,Dalby,Dalby,0
DCA,Ronald Reagan National,فرودگاه ملی رونالد ریگان واشنگتن,,Washington,شهرستان آرلینگتون (near واشینگتن,0
DCF,Canefield,فرودگاه کنفیلد,DM,Dominica,Canefield,0
DCG,Dubai Creek SPB,,AE,Dubai,,0
DCM,Castres–Mazamet Airport,فرودگاه کستر–مازامت,FR,Castres,کستر,0
DCN,Curtin,,AU,Derby,,0
DCT,Duncan Town,فرودگاه دانکن تاون,BS,Duncan Town,Duncan Town,0
DCY,Yading,,CN,Daocheng,,0
DDG,Langtouapt,فرودگاه داندونگ لنگتو,CN,Dandong,داندونگ,0
DDI,Daydream Island,Daydream Island Resort Airport,AU,Daydream Island,Daydream Island Resort,0
DDM,Dodoima,Dodoima Airport,PG,Dodoima,Dodoima,0
DDN,DDN,Delta Downs Airport,AU,,Delta Downs,0
DDP,Dorado,فرودگاه دوادرو,PR,Dorado,Dorado,0
DDU,DDU,Dadu Airport,PK,,دادو,0
DEA,Dera Ghazi Khan Intl,فرودگاه بین‌المللی دیرا گازی کان,PK,Dera Ghazi Khan,دیره غازی‌خان,0
DEB,Debrecen Intl,فرودگاه بین‌المللی دبرسن ,HU,Debrecen,دبرسن,1
DED,Jolly Grant,فرودگاه جالی گرنت,IN,Dehradun,دهرادون,0
DEE,DEE,,RU,,,0
DEF,Dezful,فرودگاه دزفول,IR,Dezful,دزفول,1
DEI,DEI,فرودگاه دنیس آیلند,SC,,Denis Island,0
DEL,Indira Gandhi Intl,فرودگاه بین‌المللی ایندیرا گاندی,IN,Delhi,دهلی,1
DEM,Dembidollo,Dembidolo Airport,ET,Dembi Dolo,Dembidolo,0
DEZ,Deir ez-Zor,فرودگاه دیرالزور (Al Jafrah Airport),SY,Deir ez Zor,دیرالزور (Deirezzor),0
DFP,Drumduff,Drumduff Airport,AU,Drumduff,Drumduff,0
DGA,Dangriga,فرودگاه دانگریگا,BZ,Dangriga,Dangriga,0
DGC,Degeh Bur,Degahbur Airport,ET,Degeh Bur,Degahbur,0
DGD,Dalgaranga Gold Mine,,AU,Dalgaranga Gold Mine,,0
DGE,Mudgee,فرودگاه مودگی,AU,Mudgee,Mudgee,0
DGF,Douglas Lake,,CA,Douglas Lake,,0
DGK,Dugong Beach Lodge,,MZ,Dugong Beach Lodge,,0
DGM,Dongguan,,LK,Dongguan,,0
DGO,General Guadalupe Victoria Intl,فرودگاه بین‌المللی ژنرال گوادالوپ ویکتوریا,MX,Durango,دورانگو,1
DGP,DGP,فرودگاه بین‌المللی داوگافپیلس,LV,,دوگاپیلس,1
DGT,Dumaguete,فرودگاه سیبولان,PH,Dumaguete,Sibulan,0
DGU,Dedougou,فرودگاه ددوگوو,BF,Dedougou,Dédougou,0
DHA,King Abdulaziz Air Base,فرودگاه بین‌المللی ظهران,SA,Dhahran,ظهران,0
DHD,Durham Downs,Durham Downs Airport,AU,Durham Downs,Durham Downs,0
DHF,Al Dhafra Air Base,Al Dhafra Airport,AE,Abu Dhabi,باشگاه فوتبال الظفره,0
DHI,Dhangarhi,Dhangarhi Airport,NP,Dhangarhi,Dhangarhi,0
DHL,DHL,Dhala Airport,YE,,الضالع,0
DHM,Gaggal,فرودگاه گاگال,IN,Dharamsala,Kangra,0
DHR,DHR,فرودگاه دکوی,NL,,دن هلدر,0
DIB,Dibrugarh,فرودگاه دایبروگار (Chabua Airport),IN,Dibrugarh,Dibrugarh,0
DIE,Arrachart,فرودگاه آراچارت,MG,Antsiranana,Antsiranana,0
DIG,Diqing Shangri-La,فرودگاه دکن شنگریلا,CN,Diqing,Shangri-La,0
DIJ,Dijon,پایگاه هوایی دیژون,FR,Dijon,دیژون,0
DIL,Nicolau Lobato Intl,فرودگاه بین‌المللی پرزیدانت نیکولو لوباتو,TL,Dili,دیلی,1
DIM,DIM,,CI,,,0
DIN,Dien Bien Phu,فرودگاه دین‌بین‌فو,VN,Dien Bien Phu,دین‌بین‌فو,0
DIP,Diapaga,فرودگاه دیاپاگا,BF,Diapaga,Diapaga,0
DIQ,Divinopolis,Divinópolis Airport,BR,Divinopolis,Divinópolis,0
DIR,Aba Tenna Dejazmach Yilma Intl,فرودگاه بین‌المللی ابا تنا دجازماچ ییلما,ET,Dire Dawa,دیرداوه,1
DIS,Dolisie,,CG,Dolisie,,0
DIU,Diu,فرودگاه دیو,IN,Diu,Diu,0
DIW,Mawella Lagoon,,LK,Dickwella,,0
DIY,Diyarbakir,فرودگاه دیاربکر,TR,Diyarbakir,دیاربکر,0
DJA,Djougou,فرودگاه دیووگوو,BJ,Djougou,جوگو,0
DJB,Sultan Thaha,فرودگاه سلطان طاها (Sultan Taha Syarifudn Airport),ID,Jambi,جامبی,0
DJE,Djerba–Zarzis Intl,فرودگاه بین‌المللی دیربا–زارزیس,TN,Djerba,جربه,1
DJG,Djanet,فرودگاه دیانت ایندبیرن,DZ,Djanet,Djanet,0
DJH,Jabel Ali SPB,,AE,Dubai,,0
DJJ,Sentani,فرودگاه سنتنی,ID,Jayapura,جایاپورا,0
DJM,DJM,,CG,,,0
DJO,Daloa,,CI,Daloa,,0
DKA,Katsina,,NG,Katsina,,0
DKI,Dunk Island,فرودگاه دانک آیلند,AU,Dunk Island,Dunk Island,0
DKR,Leopold Sedar Senghor Intl,فرودگاه بین‌المللی لئوپولد سدار سنگور,SN,Dakar,داکار,1
DKS,Dikson,فرودگاه دیکسون,RU,Dikson,Dikson,0
DKV,Docker River,Docker River Airport,AU,Docker River, Docker River ,0
DLA,Douala Intl,فرودگاه بین‌المللی دوالا,CM,Douala,دوالا,1
DLB,D'Albertis,Dalbertis Airport,PG,D'Albertis,Dalbertis,0
DLC,Dalian Zhoushuizi Intl,فرودگاه بین‌المللی دالیان ژووشویزی,CN,Dalian,دالیان,0
DLD,DLD,فرودگاه ایالو,NO,,Geilo,0
DLE,DLE,فرودگاه دول–یورا,FR,,دول,0
DLI,Lien Khuong Intl,فرودگاه بین‌المللی لین کنگ,VN,Da Lat,دا لات,0
DLK,Dulkaninna,Dulkaninna Airport,AU,Dulkaninna,Dulkaninna,0
DLM,Dalaman,فرودگاه دالامان,TR,Dalaman,موغله,1
DLU,Dali,فرودگاه دالی,CN,Dali City,Dali,0
DLV,Delissaville,Delissaville Airport,AU,Delissaville, Delissaville ,0
DLY,Dillons Bay,فرودگاه دیلون,VU,Dillon's Bay,Dillon's Bay,0
DLZ,Dalanzadgad,Omnogobi Airport,MN,Dalanzadgad,دلنزدگد,0
DMB,Taraz,فرودگاه تراز (Zhambul Airport),KZ,Taraz,طراز (formerly Dzhambul and Aulie-Ata),0
DMD,Doomadgee,Doomadgee Mission Airport,AU,Doomadgee,Doomadgee Mission,0
DME,Domodedovo Intl,فرودگاه بین‌المللی دوموده‌دوو,RU,Moscow,Moscow,1
DMK,Don Muang Intl,فرودگاه بین‌المللی دن موئنگ,TH,Bangkok,Don Muang,1
DMM,King Fahad Intl,فرودگاه بین‌المللی ملک فهد,SA,Dammam,دمام (شهر),1
DMR,DMR,Dhamar Airport,YE,,ذمار,0
DMS,DMS-Saptco Bus Station,,SA,Dammam,,0
DMT,DMT,Diamantino Airport,BR,,Diamantino,0
DMU,Dimapur,فرودگاه دیماپور,IN,Dimapur,Dimapur,0
DNA,Kadena Air Force Base,پایگاه هوایی کادنا,JP,Okinawa,استان اوکیناوا,0
DNB,Dunbar,Dunbar Airport,AU,Dunbar,Dunbar,0
DND,Dundee,فرودگاه داندی,GB,Dundee,داندی,0
DNF,Martuba,Martubah Airport,LY,Derna,درنه,0
DNG,Doogan,,AU,Doogan,,0
DNH,Dunhuang,فرودگاه دونهوانگ,CN,Dunhuang,دون‌هوانگ,0
DNI,Wad Madani,فرودگاه ود مدنی,SD,Wad Madani,واد مدنی,0
DNK,Dnepropetrovsk Intl,فرودگاه بین‌المللی دنیپروپتروفسک,UA,Dnipropetrovsk,دنیپروپتروفسک,1
DNM,Denham,Denham Airport,AU,Denham,Denham,0
DNO,Dianopolis,Dianopolis Airport,BR,Dianopolis,Dianopolis,0
DNP,Tribhuvannagar,Tulsipur Airport (Dang Airport),NP,Dang,Dang,0
DNQ,DNQ,فرودگاه دنلکین,AU,,Deniliquin,0
